Date,Open,High,Low,Close,Adj Close,Volume
,NRG,NRG,NRG,NRG,,NRG
2003-12-01,7.152,8.6765,7.152,8.2436,8.2436,17762600
2004-01-01,8.2812,8.4694,7.4343,7.5284,7.5284,13157600
2004-02-01,7.5284,7.6601,6.8132,7.2649,7.2649,15740000
2004-03-01,7.2272,8.3565,7.0955,8.3565,8.3565,23230400
2004-04-01,8.3753,8.5824,7.7881,8.1683,8.1683,11378400
2004-05-01,8.1683,8.1683,7.216,7.9575,7.9575,10276800
2004-06-01,7.9726,9.3352,7.8559,9.3352,9.3352,25867800
2004-07-01,9.3201,10.201,9.0717,10.009,10.009,21930800
2004-08-01,10.009,10.7016,10.009,10.2951,10.2951,21573200
2004-09-01,10.3064,10.3101,9.6326,10.1407,10.1407,18492400
2004-10-01,10.1708,10.5397,9.7869,10.4419,10.4419,16431800
2004-11-01,10.4532,12.1847,10.4268,12.0454,12.0454,22623800
2004-12-01,12.0454,13.6188,11.7142,13.5699,13.5699,57653600
2005-01-01,13.5699,13.6151,12.4595,13.1747,13.1747,21949000
2005-02-01,13.1747,14.718,13.137,14.4959,14.4959,38540000
2005-03-01,14.5524,14.6691,12.3428,12.8547,12.8547,44348400
2005-04-01,12.9225,13.3139,11.4055,11.7066,11.7066,36517000
2005-05-01,11.7367,13.4946,11.4657,13.457,13.457,54458200
2005-06-01,13.4758,14.1571,12.9714,14.1534,14.1534,33840800
2005-07-01,14.1534,14.462,13.7017,14.4357,14.4357,23569000
2005-08-01,14.4281,15.772,14.0404,15.0643,15.0643,39201200
2005-09-01,15.0605,16.7318,14.6916,16.0354,16.0354,37124200
2005-10-01,16.2989,18.6102,15.595,16.1898,16.1898,81438000
2005-11-01,16.186,17.2099,14.1534,16.4382,16.4382,57226000
2005-12-01,16.4871,17.8121,16.2349,17.7369,17.7369,32230000
2006-01-01,17.8423,18.6177,17.1271,18.1697,18.1697,80998400
2006-02-01,18.2563,18.3128,15.8548,16.2801,16.2801,65619800
2006-03-01,16.2801,17.6541,15.7306,17.0217,17.0217,66111200
2006-04-01,17.0706,18.3053,16.9916,17.9138,17.9138,49715800
2006-05-01,17.8799,19.3404,15.9752,18.7268,18.7268,97516600
2006-06-01,18.821,19.8034,16.9012,18.1359,18.1359,113025400
2006-07-01,18.2751,18.8925,17.447,18.5386,18.5386,34372400
2006-08-01,18.4445,19.2538,17.447,19.0619,19.0619,79126600
2006-09-01,19.0619,19.1296,16.6565,17.0518,17.0518,98075400
2006-10-01,17.0217,18.7268,16.6641,18.1246,18.1246,84627000
2006-11-01,18.1058,21.8662,18.0418,21.4258,21.4258,87429600
2006-12-01,21.4258,22.3894,20.959,21.0832,21.0832,41557800
2007-01-01,21.2112,22.6717,20.4885,22.5588,22.5588,51796000
2007-02-01,22.5663,26.3493,22.4158,24.9754,24.9754,69069600
2007-03-01,25.126,27.9303,24.5576,27.1172,27.1172,86276800
2007-04-01,27.1172,30.4034,27.0871,29.722,29.722,66861400
2007-05-01,29.9893,33.3733,29.5225,33.0835,33.0835,105296400
2007-06-01,33.8024,34.5779,30.3996,31.2955,31.2955,87205300
2007-07-01,31.5665,33.682,27.4033,29.0219,29.0219,83565900
2007-08-01,28.9993,33.9379,17.3379,28.6756,28.6756,107947100
2007-09-01,28.7132,32.2516,28.6681,31.8375,31.8375,47469900
2007-10-01,31.7472,35.5264,31.5891,34.3746,34.3746,53591200
2007-11-01,34.3671,35.0521,29.2026,31.9128,31.9128,65854900
2007-12-01,32.2215,32.899,30.4899,32.628,32.628,45676000
2008-01-01,32.9066,33.0948,26.0181,29.052,29.052,107416100
2008-02-01,28.9993,31.6192,28.0508,31.0696,31.0696,63833900
2008-03-01,30.9793,32.372,28.2013,29.3532,29.3532,106623100
2008-04-01,29.579,34.4649,28.8789,33.0872,33.0872,65715400
2008-05-01,33.0872,33.3357,29.9328,31.3105,31.3105,85961500
2008-06-01,31.0771,33.426,30.9868,32.2967,32.2967,56722100
2008-07-01,32.1387,33.0872,25.8826,27.3205,27.3205,90072200
2008-08-01,27.7722,29.5414,24.4221,28.3368,28.3368,92584000
2008-09-01,28.5326,28.5326,16.713,18.6327,18.6327,157634100
2008-10-01,18.5725,19.1221,10.8333,17.5035,17.5035,181965400
2008-11-01,17.1346,18.7984,11.8196,17.8347,17.8347,74163800
2008-12-01,17.6917,18.9339,14.9137,17.5637,17.5637,61875600
2009-01-01,17.5261,18.6704,16.058,17.5863,17.5863,46190400
2009-02-01,17.4131,19.107,13.9953,14.2286,14.2286,48974300
2009-03-01,13.9275,14.2211,11.4356,13.2499,13.2499,68893500
2009-04-01,13.2876,15.0191,12.4218,13.536,13.536,64822400
