Date,Open,High,Low,Close,Adj Close,Volume
,CBOE,CBOE,CBOE,CBOE,,CBOE
2010-06-01,23.2198,24.1967,21.7756,23.0428,23.0428,28870100
2010-07-01,22.8304,23.0074,18.4059,18.8307,18.8307,13851900
2010-08-01,19.2129,19.5598,14.3354,14.8026,14.8026,10172500
2010-09-01,14.9804,16.2537,13.9419,14.3687,14.3687,7127800
2010-10-01,14.4832,17.8662,14.1828,17.1724,17.1724,6876000
2010-11-01,17.1867,18.0951,16.5216,17.0151,17.0151,5917800
2010-12-01,17.2018,18.0709,15.6433,16.419,16.419,8010100
2011-01-01,16.6131,17.6523,16.1873,16.6059,16.6059,6384500
2011-02-01,16.6564,21.4844,16.3966,21.3545,21.3545,22753900
2011-03-01,21.3545,21.3545,19.4831,20.9824,20.9824,12094000
2011-04-01,21.2714,21.3805,19.3006,19.5042,19.5042,5844400
2011-05-01,19.5042,20.7042,18.5516,19.1406,19.1406,9507400
2011-06-01,19.126,19.1333,17.0309,17.958,17.958,17227500
2011-07-01,17.9838,18.4237,16.5175,16.8914,16.8914,6669900
2011-08-01,17.0014,18.6379,15.7991,18.6011,18.6011,14143500
2011-09-01,18.7167,20.4573,17.1391,18.1242,18.1242,20665700
2011-10-01,17.9464,19.6278,17.465,19.3537,19.3537,13049000
2011-11-01,18.8945,20.8499,18.4575,20.0301,20.0301,15368300
2011-12-01,20.0202,20.5213,18.7788,19.3396,19.3396,11395100
2012-01-01,19.5341,19.6089,18.2777,19.1377,19.1377,7831400
2012-02-01,19.2424,21.2841,18.9059,20.7076,20.7076,34564400
2012-03-01,20.8371,22.3088,20.2258,21.4485,21.4485,15986800
2012-04-01,21.5164,21.6296,19.5542,19.9542,19.9542,12637000
2012-05-01,19.856,20.3239,18.5353,19.1457,19.1457,10242500
2012-06-01,18.9862,21.4329,18.9024,21.0975,21.0975,13508300
2012-07-01,21.1661,21.9969,20.8841,21.7225,21.7225,7452700
2012-08-01,21.8216,22.2179,21.0518,21.7899,21.7899,7577100
2012-09-01,21.8765,23.4177,21.7533,22.6548,22.6548,10746700
2012-10-01,22.7165,23.1788,22.0075,22.7088,22.7088,7391900
2012-11-01,22.8012,23.8492,22.4314,23.2197,23.2197,8378600
2012-12-01,23.4275,23.9805,22.672,22.9446,22.9446,11764900
2013-01-01,23.1627,26.4182,23.1627,26.3871,26.3871,9252300
2013-02-01,26.4805,28.3053,26.2002,28.0941,28.0941,8836000
2013-03-01,28.1606,29.0642,27.6734,29.0249,29.0249,8569000
2013-04-01,28.9856,29.5042,28.0977,29.4885,29.4885,9256300
2013-05-01,29.4492,32.2552,29.1584,31.6558,31.6558,9682800
